Employee ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Overtime_Hours,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Age Group,Salary Category,Performance Score
894,Sales,Female,23,Developer,13-Dec-23,0,Bachelor,2,6000,0,54,1,3.13,FALSE,20-29,6K-6.9K,low
895,Finance,Male,34,Technician,07-Jul-15,9,Bachelor,4,4900,21,4,0,1.93,FALSE,30-39,Below 6K,high
896,Customer Support,Male,39,Consultant,10-Jul-22,2,Master,1,6050,16,5,1,4.82,FALSE,30-39,6K-6.9K,low
897,Customer Support,Female,52,Analyst,10-Jun-17,7,Bachelor,5,6000,19,35,2,2.5,FALSE,50+,6K-6.9K,high
898,Engineering,Female,50,Consultant,01-Jan-23,1,Master,3,7150,20,64,0,3.84,FALSE,50+,7K+,medium
899,Sales,Female,60,Analyst,07-Dec-20,3,Bachelor,2,4800,9,89,0,4.79,FALSE,50+,Below 6K,low
900,Engineering,Male,40,Manager,09-Jan-23,1,High School,2,7200,2,69,2,3.28,FALSE,40-49,7K+,low
901,Engineering,Male,57,Manager,16-Nov-17,6,Master,3,7800,6,14,0,1.96,FALSE,50+,7K+,medium
902,HR,Female,55,Consultant,02-Jun-16,8,Bachelor,1,6050,19,19,2,1.96,FALSE,50+,6K-6.9K,low
903,HR,Female,50,Specialist,31-Jul-20,4,Bachelor,4,6300,23,83,0,3.9,FALSE,50+,6K-6.9K,high
904,Sales,Female,55,Specialist,06-Jul-20,4,Master,2,5400,23,32,0,2.71,FALSE,50+,Below 6K,low
905,Sales,Female,55,Manager,28-Feb-17,7,High School,5,9000,3,33,1,2.77,FALSE,50+,7K+,high
906,Customer Support,Female,40,Specialist,17-Nov-20,3,Bachelor,1,4950,9,67,2,3.55,FALSE,40-49,Below 6K,low
907,Engineering,Male,53,Analyst,12-Aug-20,4,High School,2,4800,26,56,2,4.37,FALSE,50+,Below 6K,low
908,Legal,Other,36,Specialist,25-Feb-16,8,High School,5,6750,23,2,2,4.4,FALSE,30-39,6K-6.9K,high
909,Operations,Female,60,Engineer,27-Jan-23,1,Bachelor,2,7200,10,61,0,1.05,FALSE,50+,7K+,low
910,Sales,Female,46,Developer,22-Feb-17,7,High School,1,5500,2,98,2,3.06,FALSE,40-49,Below 6K,low
911,Operations,Male,47,Developer,09-Dec-14,9,Bachelor,4,7000,2,7,0,1.74,FALSE,40-49,7K+,high
912,IT,Male,47,Consultant,09-Apr-22,2,Bachelor,4,7700,13,71,1,3.29,FALSE,40-49,7K+,high
913,Customer Support,Male,30,Developer,31-Dec-15,8,Bachelor,1,5500,1,67,0,2.07,FALSE,30-39,Below 6K,low
914,Sales,Female,40,Engineer,08-Sep-20,3,Bachelor,2,7200,8,76,2,1.06,FALSE,40-49,7K+,low
915,Engineering,Female,40,Technician,07-Oct-19,4,Master,1,3850,26,62,2,3.53,FALSE,40-49,Below 6K,low
916,Legal,Male,24,Technician,26-Mar-16,8,Master,3,4550,29,97,2,1.33,FALSE,20-29,Below 6K,medium
917,Operations,Female,28,Developer,29-Aug-17,7,Bachelor,2,6000,17,94,0,1.14,FALSE,20-29,6K-6.9K,low
918,Marketing,Female,28,Engineer,11-Oct-16,7,Bachelor,4,8400,1,89,2,4.3,FALSE,20-29,7K+,high
919,Engineering,Male,45,Analyst,07-Sep-18,5,Master,3,5200,29,65,1,2.92,FALSE,40-49,Below 6K,medium
920,Finance,Male,37,Developer,09-Sep-15,8,Bachelor,1,5500,8,66,0,3.47,TRUE,30-39,Below 6K,low
921,Finance,Female,24,Manager,09-Mar-18,6,Bachelor,3,7800,16,29,2,1.17,FALSE,20-29,7K+,medium
922,Finance,Male,54,Engineer,17-Mar-17,7,Bachelor,3,7800,11,62,1,2.81,FALSE,50+,7K+,medium
923,IT,Male,40,Engineer,18-Oct-16,7,PhD,1,6600,14,21,1,3.07,FALSE,40-49,6K-6.9K,low
924,Customer Support,Male,23,Technician,22-Oct-14,9,Bachelor,3,4550,27,40,2,4.49,FALSE,20-29,Below 6K,medium
925,Marketing,Other,29,Consultant,04-Feb-17,7,High School,5,8250,27,4,1,3.58,FALSE,20-29,7K+,high
926,Engineering,Male,43,Developer,17-Oct-14,9,Master,4,7000,21,16,2,3.2,FALSE,40-49,7K+,high
927,IT,Male,49,Specialist,08-Jul-18,6,Master,5,6750,26,71,0,2.16,FALSE,40-49,6K-6.9K,high
928,Operations,Female,39,Technician,21-Feb-15,9,High School,5,5250,10,76,0,2.35,FALSE,30-39,Below 6K,high
929,Operations,Female,36,Developer,21-Jun-24,0,Bachelor,1,5500,19,34,2,3.74,FALSE,30-39,Below 6K,low
930,Engineering,Female,32,Specialist,25-Aug-18,6,High School,2,5400,23,70,2,3.24,FALSE,30-39,Below 6K,low
931,Sales,Male,48,Technician,01-Jan-20,4,Bachelor,5,5250,18,69,1,3.79,FALSE,40-49,Below 6K,high
932,Sales,Female,54,Engineer,02-Nov-16,7,Bachelor,5,9000,5,72,2,3.17,FALSE,50+,7K+,high
933,Engineering,Female,27,Engineer,10-Feb-24,0,Bachelor,5,9000,25,76,1,4,FALSE,20-29,7K+,high
934,Engineering,Female,54,Consultant,30-Jul-22,2,Bachelor,2,6600,12,84,1,1.29,FALSE,50+,6K-6.9K,low
935,IT,Female,35,Manager,13-Sep-23,0,Master,4,8400,9,74,1,1.45,FALSE,30-39,7K+,high
936,Finance,Female,57,Developer,14-Sep-14,9,Bachelor,3,6500,1,49,2,4.78,FALSE,50+,6K-6.9K,medium
937,Engineering,Male,24,Consultant,18-May-17,7,Master,1,6050,29,42,1,3.52,FALSE,20-29,6K-6.9K,low
938,Legal,Female,52,Technician,24-Mar-23,1,Bachelor,4,4900,13,68,1,3.3,FALSE,50+,Below 6K,high
939,Engineering,Male,59,Analyst,17-Feb-22,2,Bachelor,4,5600,18,66,0,4.83,FALSE,50+,Below 6K,high
940,IT,Male,56,Consultant,31-Oct-20,3,Bachelor,3,7150,18,38,0,1.29,FALSE,50+,7K+,medium
941,Legal,Male,47,Analyst,05-Jul-23,1,Bachelor,3,5200,4,69,0,4.33,TRUE,40-49,Below 6K,medium
942,HR,Male,54,Manager,06-Sep-20,3,Bachelor,4,8400,11,69,1,2.79,FALSE,50+,7K+,high
943,Operations,Male,55,Specialist,21-Sep-15,8,Master,1,4950,23,32,2,3.04,FALSE,50+,Below 6K,low
944,IT,Female,43,Specialist,06-Dec-14,9,Bachelor,1,4950,2,42,1,4.78,FALSE,40-49,Below 6K,low
945,HR,Male,57,Technician,14-Nov-18,5,High School,1,3850,7,14,0,3.49,FALSE,50+,Below 6K,low
946,HR,Male,22,Technician,03-Oct-18,5,PhD,1,3850,22,7,0,2.29,FALSE,20-29,Below 6K,low
947,Legal,Female,55,Consultant,29-Jan-19,5,Bachelor,2,6600,19,75,0,2.98,FALSE,50+,6K-6.9K,low
948,Operations,Female,38,Consultant,11-Jan-20,4,Bachelor,3,7150,0,18,0,4.68,FALSE,30-39,7K+,medium
949,Operations,Female,58,Developer,26-Feb-18,6,High School,2,6000,28,91,1,1.51,FALSE,50+,6K-6.9K,low
950,IT,Male,23,Manager,21-May-17,7,Bachelor,3,7800,8,99,0,4.49,FALSE,20-29,7K+,medium
951,Finance,Male,38,Specialist,06-Sep-15,9,Bachelor,2,5400,1,98,1,1,FALSE,30-39,Below 6K,low
952,Engineering,Female,30,Analyst,22-Aug-20,4,PhD,1,4400,14,56,2,2.05,FALSE,30-39,Below 6K,low
953,Operations,Male,46,Manager,08-Jul-20,4,Bachelor,1,6600,18,25,1,4.54,FALSE,40-49,6K-6.9K,low
954,Sales,Male,31,Technician,30-Nov-15,8,Master,5,5250,8,23,2,4.71,FALSE,30-39,Below 6K,high
955,Marketing,Female,60,Developer,12-May-19,5,Bachelor,5,7500,8,44,1,3.11,FALSE,50+,7K+,high
956,Customer Support,Female,41,Engineer,22-Nov-16,7,Bachelor,1,6600,19,50,0,1.34,FALSE,40-49,6K-6.9K,low
957,Operations,Male,57,Engineer,13-Jul-22,2,Bachelor,3,7800,14,59,2,3.4,FALSE,50+,7K+,medium
958,Marketing,Male,60,Engineer,29-Apr-21,3,Bachelor,3,7800,1,76,2,4.42,FALSE,50+,7K+,medium
959,Marketing,Female,25,Engineer,03-Oct-20,3,Bachelor,2,7200,6,99,1,3.39,FALSE,20-29,7K+,low
960,IT,Female,53,Technician,18-Aug-22,2,Bachelor,4,4900,26,12,2,3.02,FALSE,50+,Below 6K,high
961,Engineering,Male,34,Specialist,12-Nov-16,7,Bachelor,4,6300,9,2,2,3.43,TRUE,30-39,6K-6.9K,high
962,Marketing,Male,22,Engineer,05-Nov-16,7,High School,3,7800,6,32,0,1.94,FALSE,20-29,7K+,medium
963,Legal,Female,30,Technician,17-Mar-15,9,Master,4,4900,6,73,0,1.2,TRUE,30-39,Below 6K,high
964,HR,Male,41,Consultant,30-Aug-18,6,High School,4,7700,14,57,0,1.96,FALSE,40-49,7K+,high
965,Engineering,Female,42,Specialist,25-Dec-21,2,Bachelor,1,4950,8,42,0,2.09,FALSE,40-49,Below 6K,low
966,Engineering,Male,59,Analyst,24-Jun-23,1,High School,5,6000,4,47,2,4.61,FALSE,50+,6K-6.9K,high
967,Operations,Female,26,Engineer,24-Sep-23,0,Bachelor,1,6600,23,57,1,4.14,FALSE,20-29,6K-6.9K,low
968,Customer Support,Male,30,Engineer,19-Oct-15,8,Bachelor,2,7200,2,83,0,2.59,FALSE,30-39,7K+,low
969,Finance,Female,57,Technician,25-Jun-20,4,Bachelor,5,5250,22,61,0,1.06,FALSE,50+,Below 6K,high
970,Finance,Female,60,Engineer,20-Apr-21,3,PhD,2,7200,8,93,0,3.5,FALSE,50+,7K+,low
971,HR,Female,40,Manager,16-Jun-19,5,Bachelor,4,8400,11,10,2,4.68,TRUE,40-49,7K+,high
972,Finance,Female,34,Engineer,30-Jun-21,3,High School,4,8400,1,29,0,3.02,FALSE,30-39,7K+,high
973,IT,Male,60,Engineer,18-Nov-22,1,Bachelor,3,7800,19,15,2,3.93,TRUE,50+,7K+,medium
974,IT,Male,52,Specialist,14-Dec-18,5,High School,5,6750,20,59,0,1.67,FALSE,50+,6K-6.9K,high
975,Sales,Male,44,Manager,28-Dec-18,5,High School,4,8400,19,43,1,4,FALSE,40-49,7K+,high
976,IT,Male,57,Engineer,20-May-15,9,Bachelor,3,7800,4,62,1,4.51,FALSE,50+,7K+,medium
977,Engineering,Female,25,Manager,18-Sep-21,2,High School,4,8400,8,53,1,4.93,FALSE,20-29,7K+,high
978,Customer Support,Female,41,Technician,08-Oct-18,5,Bachelor,2,4200,5,13,0,1.58,FALSE,40-49,Below 6K,low
979,Customer Support,Female,43,Specialist,19-Aug-20,4,Bachelor,5,6750,19,97,0,1.61,FALSE,40-49,6K-6.9K,high
980,Engineering,Female,44,Consultant,13-Jun-16,8,Bachelor,5,8250,9,95,2,3.62,FALSE,40-49,7K+,high
981,Operations,Male,24,Technician,12-Nov-22,1,Master,5,5250,14,36,0,1.85,FALSE,20-29,Below 6K,high
982,HR,Male,51,Engineer,28-Jun-18,6,High School,3,7800,1,95,2,3.61,FALSE,50+,7K+,medium
983,Sales,Female,52,Manager,06-Jun-22,2,Bachelor,1,6600,4,28,1,2.4,FALSE,50+,6K-6.9K,low
984,Sales,Female,37,Consultant,10-Nov-16,7,Bachelor,3,7150,27,27,0,2.64,FALSE,30-39,7K+,medium
985,Marketing,Other,53,Technician,28-Jan-24,0,Bachelor,5,5250,7,73,2,1.62,FALSE,50+,Below 6K,high
986,IT,Female,56,Developer,31-Jul-20,4,Master,1,5500,7,18,2,4.18,FALSE,50+,Below 6K,low
987,Engineering,Male,35,Consultant,13-Sep-15,8,Bachelor,5,8250,14,79,2,1.34,FALSE,30-39,7K+,high
988,Marketing,Male,29,Engineer,04-Jun-20,4,Bachelor,3,7800,21,68,2,2.95,FALSE,20-29,7K+,medium
989,Customer Support,Male,42,Technician,14-Mar-17,7,Master,2,4200,8,91,1,3.65,FALSE,40-49,Below 6K,low
990,Operations,Male,42,Technician,02-May-24,0,Bachelor,1,3850,28,4,0,4.44,FALSE,40-49,Below 6K,low
991,IT,Male,46,Manager,11-Jan-22,2,Bachelor,2,7200,12,57,2,2.58,FALSE,40-49,7K+,low
992,Marketing,Female,38,Technician,12-Apr-23,1,High School,3,4550,20,8,1,2.46,FALSE,30-39,Below 6K,medium
993,Marketing,Female,44,Developer,04-Dec-14,9,PhD,4,7000,10,65,1,1.55,FALSE,40-49,7K+,high
994,Operations,Male,41,Specialist,11-Oct-17,6,Bachelor,3,5850,3,29,2,3.75,FALSE,40-49,Below 6K,medium
995,HR,Female,50,Manager,24-Jun-15,9,Bachelor,5,9000,5,5,2,3.41,FALSE,50+,7K+,high
996,IT,Male,22,Engineer,01-Jun-21,3,High School,4,8400,20,2,0,2.94,FALSE,20-29,7K+,high
997,IT,Female,54,Analyst,22-Apr-23,1,Master,3,5200,8,64,1,3.73,FALSE,50+,Below 6K,medium
998,Engineering,Male,23,Developer,14-Nov-18,5,Bachelor,4,7000,2,27,1,4.26,TRUE,20-29,7K+,high
999,Legal,Female,40,Consultant,15-May-23,1,High School,3,7150,20,15,1,4.1,FALSE,40-49,7K+,medium
1000,HR,Female,28,Analyst,05-Feb-18,6,High School,1,4400,25,14,0,4.96,FALSE,20-29,Below 6K,low
1001,Customer Support,Female,37,Manager,11-Jan-22,2,Bachelor,3,7800,18,59,2,4.45,TRUE,30-39,7K+,medium
1002,IT,Female,52,Analyst,07-Nov-15,8,Bachelor,4,5600,28,87,1,2.98,FALSE,50+,Below 6K,high
1003,IT,Male,45,Specialist,21-Feb-20,4,Master,2,5400,20,14,0,3.68,FALSE,40-49,Below 6K,low
1004,Marketing,Male,35,Engineer,21-Mar-18,6,High School,2,7200,12,34,1,4.32,FALSE,30-39,7K+,low
1005,IT,Female,29,Manager,04-Aug-15,9,Bachelor,1,6600,8,17,2,3.79,FALSE,20-29,6K-6.9K,low
1006,Engineering,Male,33,Analyst,01-Oct-22,1,Master,1,4400,25,27,2,4.08,FALSE,30-39,Below 6K,low
1007,Sales,Male,25,Analyst,05-Jun-24,0,High School,3,5200,27,27,0,2.68,FALSE,20-29,Below 6K,medium
1008,Finance,Male,39,Manager,15-Aug-24,0,Bachelor,4,8400,22,26,0,2.37,FALSE,30-39,7K+,high
1009,Operations,Female,52,Technician,13-Aug-16,8,Bachelor,4,4900,3,71,1,2.66,FALSE,50+,Below 6K,high
1010,Legal,Other,51,Analyst,30-Jun-15,9,Master,4,5600,10,49,1,4.35,FALSE,50+,Below 6K,high
1011,Marketing,Male,49,Technician,07-Sep-15,9,High School,2,4200,13,60,2,3.53,FALSE,40-49,Below 6K,low
1012,HR,Female,53,Manager,18-Dec-22,1,Bachelor,2,7200,7,89,2,3.38,FALSE,50+,7K+,low
1013,IT,Female,60,Technician,26-Aug-21,3,High School,2,4200,22,87,1,4.49,TRUE,50+,Below 6K,low
1014,Engineering,Male,57,Technician,30-Sep-18,5,Bachelor,3,4550,11,83,0,1.52,FALSE,50+,Below 6K,medium
1015,Operations,Male,22,Consultant,22-Jul-23,1,Bachelor,2,6600,8,47,1,2.31,FALSE,20-29,6K-6.9K,low
1016,HR,Male,45,Technician,24-May-17,7,High School,5,5250,7,91,2,4.03,FALSE,40-49,Below 6K,high
1017,Finance,Male,33,Engineer,13-Jun-15,9,Bachelor,2,7200,22,26,0,1.2,FALSE,30-39,7K+,low
1018,Engineering,Female,50,Specialist,09-Aug-15,9,High School,3,5850,21,76,2,3.31,FALSE,50+,Below 6K,medium
1019,HR,Female,43,Analyst,25-May-20,4,Bachelor,1,4400,22,27,0,2.25,FALSE,40-49,Below 6K,low
1020,Operations,Female,45,Specialist,31-Oct-17,6,Bachelor,5,6750,16,90,2,2.74,FALSE,40-49,6K-6.9K,high
1021,Legal,Female,24,Technician,24-Apr-18,6,High School,4,4900,3,9,0,2.08,FALSE,20-29,Below 6K,high
1022,Marketing,Female,42,Developer,08-Nov-19,4,High School,2,6000,22,34,2,3.06,FALSE,40-49,6K-6.9K,low
1023,Engineering,Female,54,Developer,19-Jun-17,7,Master,3,6500,27,36,1,3.85,FALSE,50+,6K-6.9K,medium
1024,Legal,Female,33,Engineer,18-May-21,3,Bachelor,2,7200,25,44,0,1.46,TRUE,30-39,7K+,low
1025,HR,Female,36,Manager,18-Jan-18,6,Bachelor,2,7200,9,88,2,1.33,FALSE,30-39,7K+,low
1026,Customer Support,Female,26,Manager,10-Jan-21,3,High School,5,9000,14,31,0,2.3,FALSE,20-29,7K+,high
1027,HR,Male,51,Specialist,04-Jun-16,8,Bachelor,1,4950,5,81,1,4.29,FALSE,50+,Below 6K,low
1028,Legal,Female,49,Manager,17-Dec-19,4,Master,2,7200,18,8,2,4.61,FALSE,40-49,7K+,low
1029,Engineering,Male,22,Developer,09-May-20,4,High School,4,7000,13,53,0,4.81,FALSE,20-29,7K+,high
1030,Sales,Female,56,Developer,18-Mar-16,8,Master,4,7000,25,20,2,3.96,FALSE,50+,7K+,high
1031,IT,Male,47,Technician,17-Sep-15,8,High School,1,3850,19,52,2,3.16,FALSE,40-49,Below 6K,low
1032,Customer Support,Female,53,Developer,12-Mar-21,3,High School,5,7500,2,59,1,2.78,FALSE,50+,7K+,high
1033,HR,Male,43,Manager,23-Mar-18,6,Bachelor,4,8400,16,47,1,3.51,FALSE,40-49,7K+,high
1034,Finance,Male,26,Manager,24-Nov-23,0,High School,2,7200,5,47,2,4.81,FALSE,20-29,7K+,low
1035,Marketing,Male,48,Specialist,13-Nov-17,6,Bachelor,4,6300,28,90,0,1.77,FALSE,40-49,6K-6.9K,high
1036,IT,Female,50,Consultant,11-Dec-20,3,Bachelor,4,7700,24,76,0,4.92,FALSE,50+,7K+,high
1037,Marketing,Male,50,Consultant,18-Jun-21,3,Master,5,8250,20,38,0,2.85,FALSE,50+,7K+,high
1038,Finance,Female,54,Analyst,15-Apr-22,2,Bachelor,2,4800,23,23,0,3.85,FALSE,50+,Below 6K,low
1039,Legal,Male,47,Manager,25-Apr-22,2,Master,2,7200,10,55,2,2.34,FALSE,40-49,7K+,low
1040,Customer Support,Female,48,Developer,06-Dec-22,1,Bachelor,2,6000,21,92,0,3.54,FALSE,40-49,6K-6.9K,low
1041,Legal,Female,36,Developer,18-Feb-22,2,Master,1,5500,1,79,1,1.23,FALSE,30-39,Below 6K,low
1042,Sales,Female,58,Consultant,22-Apr-19,5,Bachelor,1,6050,29,6,0,1.27,FALSE,50+,6K-6.9K,low
1043,IT,Female,43,Specialist,26-Nov-16,7,High School,2,5400,2,75,2,3.18,FALSE,40-49,Below 6K,low
1044,Legal,Male,38,Analyst,02-Jan-21,3,High School,5,6000,1,37,2,2.71,FALSE,30-39,6K-6.9K,high
1045,Legal,Female,52,Engineer,08-Aug-19,5,High School,3,7800,7,72,1,3.23,FALSE,50+,7K+,medium
1046,Engineering,Female,51,Developer,20-Feb-19,5,Bachelor,2,6000,24,37,2,4.02,FALSE,50+,6K-6.9K,low
1047,Customer Support,Other,43,Manager,28-Nov-20,3,High School,3,7800,18,25,1,4.02,FALSE,40-49,7K+,medium
1048,Sales,Female,36,Engineer,25-Oct-15,8,Bachelor,1,6600,19,77,1,2.42,TRUE,30-39,6K-6.9K,low
1049,Operations,Male,36,Technician,21-Feb-22,2,Bachelor,4,4900,3,18,0,1.18,FALSE,30-39,Below 6K,high
1050,IT,Female,41,Developer,17-Sep-19,4,Master,5,7500,26,80,1,1.56,FALSE,40-49,7K+,high
1051,Finance,Male,37,Analyst,11-Dec-20,3,Bachelor,2,4800,14,62,2,4.1,FALSE,30-39,Below 6K,low
1052,HR,Male,50,Consultant,05-Dec-19,4,Bachelor,3,7150,2,21,0,1.68,TRUE,50+,7K+,medium
1053,Customer Support,Female,35,Analyst,28-Mar-21,3,High School,4,5600,2,99,2,3.77,FALSE,30-39,Below 6K,high
1054,Finance,Female,31,Specialist,10-May-22,2,Bachelor,3,5850,16,22,0,2,FALSE,30-39,Below 6K,medium
1055,Legal,Female,45,Analyst,01-May-16,8,Bachelor,3,5200,3,96,1,1.14,FALSE,40-49,Below 6K,medium
1056,Marketing,Male,30,Engineer,23-Mar-18,6,Bachelor,4,8400,18,61,2,4.58,FALSE,30-39,7K+,high
1057,Finance,Male,39,Engineer,11-Aug-18,6,High School,2,7200,25,15,2,3.21,FALSE,30-39,7K+,low
1058,Engineering,Male,42,Technician,02-Oct-23,0,Bachelor,4,4900,1,91,0,3.55,FALSE,40-49,Below 6K,high
1059,Customer Support,Male,36,Consultant,19-Sep-19,4,Bachelor,2,6600,22,18,1,4.04,FALSE,30-39,6K-6.9K,low
1060,Marketing,Female,53,Developer,27-Dec-14,9,High School,2,6000,26,87,1,3.19,FALSE,50+,6K-6.9K,low
1061,IT,Female,35,Manager,20-Aug-18,6,Bachelor,4,8400,10,73,1,2.62,FALSE,30-39,7K+,high
1062,Customer Support,Male,39,Technician,26-May-23,1,Bachelor,5,5250,18,71,0,2.87,FALSE,30-39,Below 6K,high
1063,Marketing,Other,48,Consultant,02-Oct-15,8,Master,3,7150,26,30,1,3.59,FALSE,40-49,7K+,medium
1064,Operations,Male,40,Developer,06-Jan-19,5,High School,4,7000,9,87,1,1.51,FALSE,40-49,7K+,high
1065,Engineering,Male,31,Specialist,19-Sep-18,5,Master,3,5850,25,57,2,1.92,FALSE,30-39,Below 6K,medium
1066,Customer Support,Female,59,Analyst,13-Nov-23,0,Master,5,6000,10,35,0,3.66,FALSE,50+,6K-6.9K,high
1067,Operations,Female,49,Specialist,28-Feb-23,1,Bachelor,3,5850,27,32,0,1.74,FALSE,40-49,Below 6K,medium
1068,Engineering,Male,43,Specialist,13-Feb-15,9,Master,4,6300,9,90,0,1.66,FALSE,40-49,6K-6.9K,high
1069,Legal,Female,29,Engineer,28-Dec-17,6,High School,2,7200,25,62,1,2.79,FALSE,20-29,7K+,low
1070,Sales,Male,55,Manager,29-Sep-20,3,Bachelor,4,8400,16,90,1,4.29,FALSE,50+,7K+,high
1071,Sales,Male,52,Developer,28-Jan-16,8,High School,2,6000,8,13,1,4.28,TRUE,50+,6K-6.9K,low
1072,Legal,Female,54,Technician,16-Feb-20,4,Bachelor,2,4200,18,22,0,4.71,FALSE,50+,Below 6K,low
1073,IT,Female,43,Analyst,30-Nov-22,1,Bachelor,1,4400,5,76,1,2,TRUE,40-49,Below 6K,low
1074,Sales,Female,42,Engineer,24-Apr-16,8,Master,2,7200,15,10,0,4.64,FALSE,40-49,7K+,low
1075,Legal,Male,51,Technician,04-Jan-20,4,High School,2,4200,8,99,1,2.6,FALSE,50+,Below 6K,low
1076,Customer Support,Female,24,Developer,23-Nov-18,5,Master,3,6500,26,62,0,4.34,FALSE,20-29,6K-6.9K,medium
1077,Legal,Female,26,Specialist,13-Sep-19,4,Master,3,5850,2,65,0,4.7,FALSE,20-29,Below 6K,medium
1078,Finance,Female,52,Consultant,19-Sep-19,4,High School,4,7700,12,40,0,4.03,FALSE,50+,7K+,high
1079,Engineering,Female,57,Analyst,25-Sep-17,6,Bachelor,3,5200,3,74,2,3.06,FALSE,50+,Below 6K,medium
1080,Customer Support,Other,45,Engineer,20-Sep-22,1,Bachelor,2,7200,28,38,1,3.23,TRUE,40-49,7K+,low
1081,Operations,Male,59,Analyst,10-May-24,0,Bachelor,4,5600,29,13,2,3.28,FALSE,50+,Below 6K,high
1082,Finance,Male,59,Technician,11-Apr-24,0,High School,5,5250,14,20,1,4.62,FALSE,50+,Below 6K,high
1083,Sales,Male,30,Consultant,10-Nov-19,4,High School,2,6600,2,70,0,4,FALSE,30-39,6K-6.9K,low
1084,Engineering,Other,34,Specialist,20-May-20,4,High School,1,4950,24,16,2,3.13,FALSE,30-39,Below 6K,low
1085,Finance,Male,56,Manager,13-Apr-22,2,Bachelor,2,7200,24,46,1,1.14,FALSE,50+,7K+,low
1086,Marketing,Female,37,Manager,14-Oct-16,7,PhD,4,8400,23,41,0,3.87,TRUE,30-39,7K+,high
1087,Sales,Other,55,Technician,10-Mar-17,7,High School,2,4200,26,13,0,1.78,FALSE,50+,Below 6K,low
1088,Marketing,Male,50,Technician,17-Sep-20,3,Bachelor,4,4900,21,22,0,1.09,FALSE,50+,Below 6K,high
1089,HR,Female,51,Specialist,31-Jul-15,9,Bachelor,3,5850,17,10,1,3.56,FALSE,50+,Below 6K,medium
1090,IT,Male,26,Developer,18-Aug-18,6,Master,2,6000,21,91,2,3.52,FALSE,20-29,6K-6.9K,low
1091,Legal,Male,55,Specialist,22-Oct-17,6,Bachelor,5,6750,23,6,2,2.73,FALSE,50+,6K-6.9K,high
1092,Sales,Male,46,Specialist,25-Jun-16,8,Bachelor,1,4950,9,93,1,4.16,FALSE,40-49,Below 6K,low
1093,Engineering,Female,50,Specialist,14-Oct-23,0,Master,4,6300,4,53,1,2.95,FALSE,50+,6K-6.9K,high
1094,Engineering,Male,42,Specialist,14-Aug-24,0,High School,5,6750,29,2,0,3.53,TRUE,40-49,6K-6.9K,high
1095,Legal,Male,52,Technician,10-Aug-24,0,Bachelor,1,3850,10,21,2,2.01,FALSE,50+,Below 6K,low
1096,Sales,Female,34,Technician,06-Dec-16,7,Bachelor,5,5250,12,53,0,3.54,FALSE,30-39,Below 6K,high
1097,Legal,Male,59,Consultant,05-Sep-15,9,Bachelor,5,8250,22,84,0,1.48,FALSE,50+,7K+,high
1098,Engineering,Female,55,Consultant,22-Jun-20,4,High School,1,6050,18,14,1,3.42,FALSE,50+,6K-6.9K,low
1099,Engineering,Female,23,Specialist,31-Oct-15,8,Bachelor,2,5400,29,91,1,2.54,FALSE,20-29,Below 6K,low
1100,Operations,Male,48,Specialist,01-Aug-21,3,Bachelor,3,5850,29,60,2,3.88,FALSE,40-49,Below 6K,medium
1101,Engineering,Male,47,Manager,19-Oct-22,1,Bachelor,5,9000,3,26,1,4.29,FALSE,40-49,7K+,high
1102,Legal,Female,47,Engineer,23-Aug-15,9,Bachelor,3,7800,25,98,2,3.19,FALSE,40-49,7K+,medium
1103,IT,Male,30,Specialist,12-Jul-19,5,Bachelor,4,6300,29,97,0,1.3,FALSE,30-39,6K-6.9K,high
1104,HR,Female,54,Analyst,04-Feb-16,8,PhD,2,4800,7,10,0,4.88,FALSE,50+,Below 6K,low
1105,Marketing,Male,31,Engineer,17-Jun-18,6,High School,3,7800,11,52,2,1.14,FALSE,30-39,7K+,medium
1106,IT,Female,60,Engineer,28-Nov-15,8,Bachelor,3,7800,21,59,1,4.73,TRUE,50+,7K+,medium
1107,Operations,Male,25,Developer,22-Feb-16,8,High School,2,6000,8,37,1,3,FALSE,20-29,6K-6.9K,low
1108,HR,Male,48,Manager,22-Dec-22,1,Bachelor,3,7800,4,79,2,4.06,FALSE,40-49,7K+,medium
1109,HR,Female,53,Analyst,28-Dec-18,5,Master,4,5600,4,16,0,3.6,FALSE,50+,Below 6K,high
1110,Sales,Male,27,Technician,04-Jan-24,0,PhD,3,4550,20,64,2,4.61,FALSE,20-29,Below 6K,medium
1111,Sales,Male,28,Technician,02-May-18,6,Master,3,4550,23,20,2,1.29,FALSE,20-29,Below 6K,medium
1112,Customer Support,Female,31,Consultant,13-Dec-19,4,Bachelor,2,6600,4,32,1,1.92,FALSE,30-39,6K-6.9K,low
1113,Customer Support,Female,45,Developer,05-Dec-16,7,Bachelor,3,6500,14,28,2,4.23,FALSE,40-49,6K-6.9K,medium
1114,Engineering,Female,55,Engineer,11-Mar-18,6,High School,4,8400,25,43,0,4.72,FALSE,50+,7K+,high
1115,Marketing,Male,26,Engineer,27-Mar-17,7,Bachelor,3,7800,5,96,0,2.83,FALSE,20-29,7K+,medium
